headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.locationshelfLocator|metadata.mods.name.0.roleroleTerm|metadata.mods.name.0@authority|metadata.mods.name.0@valueURI|metadata.mods.name.0namePart|metadata.mods.name.1.roleroleTerm|metadata.mods.name.1@authority|metadata.mods.name.1@valueURI|metadata.mods.name.1namePart|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name.roleroleTerm|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note.0|metadata.mods.note.0#text|metadata.mods.note.0@type|metadata.mods.note.1|metadata.mods.note.1#text|metadata.mods.note.1@displayLabel|metadata.mods.note.1@type|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfodateCreated|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.physicalDescriptionform|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.identifier#text|metadata.mods.relatedItem.0.identifier@type|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0.namenamePart|metadata.mods.subject.0topic|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.name@authority|metadata.mods.subject.2.name@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.3.namenamePart|metadata.mods.subject.4.namenamePart|metadata.mods.subject.5.namenamePart|metadata.mods.subject.namenamePart|metadata.mods.subjecttopic|metadata.mods.titleInfo.0title|metadata.mods.titleInfo.1@type|metadata.mods.titleInfo.1title|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsgenre|metadata.modstypeOfResource
2020-05-28T03:01:28Z|scopes_191|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000582|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A191|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A191/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 17|    |    |    |    |    |    |    |    |    |    |    |    |Artist|lcnaf| http://id.loc.gov/authorities/names/no2009070081|Major, Henry, 1889-1948|    |Two copies|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |    |    |    |New York, NY|text|1925|    |    |    |reformatted digital|1 page (28 in x 18 in)|posters|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |"""'Majorgraphs' From the Tennessee Evolution Trial"""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Poster print of caricatures of trial figures.|    |    
2020-05-28T03:01:28Z|scopes_684|scopes|No Copyright - United States|use and reproduction|http://rightsstatements.org/vocab/NoC-US/1.0/|0012_000416_000052|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A684|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A684/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 3|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/n80044871|Bryan, William Jennings, 1860-1925|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Coconut Grove, FL|text|6/11/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from William Jennings Bryan to W.B. Marr|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Letter concerning evidence and precedence to consider in the trial.|    |    
2020-05-28T03:01:28Z|scopes_681|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000053|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A681|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A681/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 3|    |    |    |    |    |    |    |    |    |    |    |    |Attributed name|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|[1925]|    |    |    |reformatted digital|1 manuscript (2 pages, 14 in x 8 1/2 in)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |HOWARD MORGAN - (GENERAL SCIENCE CLASS)|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Typewritten manuscript draft narrating student's memory of Scopes teaching evolution; handwritten list of names (probably Scopes's students) on reverse|    |    
2020-05-28T03:01:28Z|scopes_1859|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000302|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1859|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1859/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|6/29/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Hicks & Hicks to W.B. Marr|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Updates on meeting, acknowledges data received.|    |    
2020-05-28T03:01:28Z|scopes_2662|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000532|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2662|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2662/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 15|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |unknown|    |Paper copy of telegram listed earlier in folder.|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |    |    |    |Memphis, TN|text|5/14/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |"Telegram from the Memphis Press to ""Rhea County"""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Inquires about willingness to add Bryan as co-counsel following his offer to assist the prosecution.|    |    
2020-05-28T03:01:28Z|scopes_1293|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000165|filename|zxx|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1293|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1293/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 7|    |    |    |    |    |    |    |    |    |    |    |    |Photographer|    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|[1925]|    |    |    |reformatted digital|1 photograph, notes on reverse (2 total pages)|photographs|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Courtroom - jury being sworn in|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Jury standing in center|    |    
2020-05-28T03:01:28Z|scopes_1703|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000354|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1703|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1703/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Sloan, Mersene Elon|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |St. Paul, MN|text|unknown|    |    |    |reformatted digital|1 pamphlet (4 pages, 5 3/8 in x 3 1/4 in)|pamphlets|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible|    |    |    |"""Oriental Spiritism Exposed in Modern Theosophy"""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Pamphlet promoting religious text on theosophy by Mersene Elon Sloan.|    |    
2020-05-28T03:01:28Z|scopes_1819|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000316|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1819|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1819/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|7/7/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Hicks & Hicks to John W. Gaines|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Regrets delay in answering prior correspondence, further regrets inability to add Marr and Gaines as co-counsel, hopes for continued assistance.|    |    
2020-05-28T03:01:28Z|scopes_2396|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000457|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2396|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2396/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Brickert, E.W.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Olympia, WA|text|7/9/1925|    |    |    |reformatted digital|1 letter (2 pages, 5 1/2 in x 8 1/2 in; one clipped article)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Evolution (Biology)--Religious aspects--Christianity|    |    |    |Letter from E.W. Brickert to Herbert Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Letter attaches article about murder in Chicago, discusses Darrow, teaching of evolution, prospect of ""degenerate"" teaching ""anarchy"" and ""Free Love."""|    |    
2020-05-28T03:01:28Z|scopes_159|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000128_000277_0001|local|zxx|iso639-2b|code|Box 1, Folder 2|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A159|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A159/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |    |    |Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|1925|1925|edtf|yes|    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|    |    |    |eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4449|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|MS.1091|local|W.C. Robinson Collection of Scopes Trial Photographs, circa 1925, circa 1976|Collection|host|Scopes Trial|    |naf|http://id.loc.gov/authorities/names/n79041823|Scopes, John Thomas|    |    |naf|http://id.loc.gov/authorities/names/n80044871|Bryan, William Jennings, 1860-1925|Robinson, Wallace Clarke, 1920-1995|Robinson, Frank Earle, 1881-1957|Robinson, Frank Earle, 1881-1957|    |    |    |    |    |F. R. Rogers Home|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Scopes Trial Photographs, circa 1925, A-69 or A-71, A-69 (34A), F. R. Rogers home, where Bryan stayed and died (Same as A-71)|    |still image
2020-05-28T03:01:28Z|scopes_2386|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000461|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2386|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2386/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Johnson, Madalin P.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Chattanooga, TN|text|[1925]|    |    |    |reformatted digital|1 letter (2 pages, 8 in x 6 in)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Madalin P. Johnson to Sue Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Letter pastes newspaper clipping describing Sue, discusses upcoming visit to Dayton, offers to drive Sue to Chattanooga if schedules align.|    |    
2020-05-28T03:01:28Z|scopes_1341|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000248|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1341|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1341/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Hicks, Herbert E.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|6/24/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Hicks & Hicks to Lucia R. Maxwell|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Acknowledges receipt of forwarded clippings.|    |    
